MYBGR12086A6,38990000.00,GR12086A,GII 5/2012 0% 15.12.2025 SN,GOVERNMENT,GII,08/06/2012,15/12/2025,N/A,N/A
MYBGR12087A4,38990000.00,GR12087A,GII 5/2012 0% 15.06.2026 SN,GOVERNMENT,GII,08/06/2012,15/06/2026,N/A,N/A
MYBGR1300283,58065000.00,GR130028,GII 1/2013 0% 08.08.2026 SN,GOVERNMENT,GII,08/02/2013,10/08/2026,N/A,N/A
MYBGR1300291,58065000.00,GR130029,GII 1/2013 0% 08.02.2027 SN,GOVERNMENT,GII,08/02/2013,08/02/2027,N/A,N/A
MYBGS1200598,3000000000.00,GS120059,PROFIT-BASED GII 5/2012 15.06.2027,GOVERNMENT,GII,08/06/2012,15/06/2027,N/A,N/A
MYBGS1200887,58485000.00,GS120088,GII 5/2012 0% 15.12.2026 SN,GOVERNMENT,GII,08/06/2012,15/12/2026,N/A,N/A
MYBGS1200895,58485000.00,GS120089,GII 5/2012 0% 15.06.2027 SN,GOVERNMENT,GII,08/06/2012,15/06/2027,N/A,N/A
MYBGS12059A2,2000000000.00,GS12059A,PROFIT-BASED GII 5/2012 15.06.2027,GOVERNMENT,GII,08/06/2012,15/06/2027,N/A,N/A
MYBGS12088A1,38990000.00,GS12088A,GII 5/2012 0% 15.12.2026 SN,GOVERNMENT,GII,08/06/2012,15/12/2026,N/A,N/A
MYBGS12089A9,38990000.00,GS12089A,GII 5/2012 0% 15.06.2027 SN,GOVERNMENT,GII,08/06/2012,15/06/2027,N/A,N/A
MYBGS1300307,58065000.00,GS130030,GII 1/2013 0% 08.08.2027 SN,GOVERNMENT,GII,08/02/2013,09/08/2027,N/A,N/A
MYBGS1300315,58065000.00,GS130031,GII 1/2013 0% 08.02.2028 SN,GOVERNMENT,GII,08/02/2013,08/02/2028,N/A,N/A
MYBGS1300729,5000000000.00,GS130072,GII MURABAHAH 9/2013 06.12.2028,GOVERNMENT,GII,06/12/2013,06/12/2028,N/A,N/A
MYBGT1300016,3000000000.00,GT130001,PROFIT-BASED GII 1/2013 08.08.2028,GOVERNMENT,GII,08/02/2013,08/08/2028,N/A,N/A
MYBGT1300321,58065000.00,GT130032,GII 1/2013 0% 08.08.2028 SN,GOVERNMENT,GII,08/02/2013,08/08/2028,N/A,N/A
MYBGT1500037,7000000000.00,GT150003,GII MURABAHAH 3/2015 4.245% 30.09.2030,GOVERNMENT,GII,20/03/2015,30/09/2030,N/A,N/A
MYBGT1700066,12500000000.00,GT170006,GII MURABAHAH 6/2017 4.724% 15.06.2033,GOVERNMENT,GII,15/12/2017,15/06/2033,N/A,N/A
MYBGT1900062,15000000000.00,GT190006,GII MURABAHAH 6/2019 4.119% 30.11.2034,GOVERNMENT,GII,31/05/2019,30/11/2034,N/A,N/A
MYBGX1300687,12000000000.00,GX130068,GII MURABAHAH 5/2013 4.582% 30.08.2033,GOVERNMENT,GII,30/08/2013,30/08/2033,N/A,N/A
MYBGX1500062,7000000000.00,GX150006,GII MURABAHAH 6/2015 4.786% 31.10.2035,GOVERNMENT,GII,30/10/2015,31/10/2035,N/A,N/A
MYBGX1700050,14500000000.00,GX170005,GII MURABAHAH 5/2017 4.755% 04.08.2037,GOVERNMENT,GII,04/08/2017,04/08/2037,N/A,N/A
MYBGY1900021,20800000000.00,GY190002,GII MURABAHAH 2/2019 4.467% 15.09.2039,GOVERNMENT,GII,15/03/2019,15/09/2039,N/A,N/A
MYBGZ1700048,9000000000.00,GZ170004,GII MURABAHAH 4/2017 4.895% 08.05.2047,GOVERNMENT,GII,08/05/2017,08/05/2047,N/A,N/A
MYBGZ1900051,8000000000.00,GZ190005,GII MURABAHAH 5/2019 4.638% 15.11.2049,GOVERNMENT,GII,15/05/2019,15/11/2049,N/A,N/A
MYBMH1700051,3500000000.00,MH170005,MGS 5/2017 3.441% 15.02.2021,GOVERNMENT,MGS,15/08/2017,15/02/2021,N/A,N/A
MYBMI1700018,11400000000.00,MI170001,MGS 1/2017 3.882% 10.03.2022,GOVERNMENT,MGS,10/03/2017,10/03/2022,N/A,N/A
MYBMI1800024,8900000000.00,MI180002,MGS 2/2018 3.757% 20.04.2023,GOVERNMENT,MGS,20/04/2018,20/04/2023,N/A,N/A
MYBMI1900030,7500000000.00,MI190003,MGS 3/2019 3.478% 14.06.2024,GOVERNMENT,MGS,14/06/2019,14/06/2024,N/A,N/A
MYBMJ1500036,11742134000.00,MJ150003,MGS 3/2015 3.659% 15.10.2020,GOVERNMENT,MGS,15/04/2015,15/10/2020,N/A,N/A
MYBMJ1600042,10000000000.00,MJ160004,MGS 4/2016 3.620% 30.11.2021,GOVERNMENT,MGS,31/05/2016,30/11/2021,N/A,N/A
MYBMK1300062,7973062000.00,MK130006,MGS 6/2013 3.889% 31.07.2020,GOVERNMENT,MGS,31/07/2013,31/07/2020,N/A,N/A
MYBMK1800012,7000000000.00,MK180001,MGS 1/2018 3.882% 14.03.2025,GOVERNMENT,MGS,14/03/2018,14/03/2025,N/A,N/A
MYBML1400035,11700000000.00,ML140003,MGS 3/2014 4.048% 30.09.2021,GOVERNMENT,MGS,31/03/2014,30/09/2021,N/A,N/A
MYBML1500024,11000000000.00,ML150002,MGS 2/2015 3.795% 30.09.2022,GOVERNMENT,MGS,31/03/2015,30/09/2022,N/A,N/A
MYBML1600014,10000000000.00,ML160001,MGS 1/2016 3.800% 17.08.2023,GOVERNMENT,MGS,17/02/2016,17/08/2023,N/A,N/A
MYBML1700020,11000000000.00,ML170002,MGS 2/2017 4.059% 30.09.2024,GOVERNMENT,MGS,31/03/2017,30/09/2024,N/A,N/A
MYBML1900018,10500000000.00,ML190001,MGS 1/2019 3.906% 15.07.2026,GOVERNMENT,MGS,15/01/2019,15/07/2026,N/A,N/A
MYBMN1300033,19420000000.00,MN130003,MGS 3/2013 3.480% 15.03.2023,GOVERNMENT,MGS,15/03/2013,15/03/2023,N/A,N/A
MYBMO1100019,13500000000.00,MO110001,MGS 1/2011 4.16% 15.07.2021,GOVERNMENT,MGS,14/01/2011,15/07/2021,N/A,N/A
MYBMO1200017,10500000000.00,MO120001,MGS 1/2012 3.418% 15.08.2022,GOVERNMENT,MGS,14/02/2012,15/08/2022,N/A,N/A
MYBMO1400013,11020000000.00,MO140001,MGS 1/2014 4.181% 15.07.2024,GOVERNMENT,MGS,10/01/2014,15/07/2024,N/A,N/A
MYBMO1500010,17672200000.00,MO150001,MGS 1/2015 3.955% 15.09.2025,GOVERNMENT,MGS,13/03/2015,15/09/2025,N/A,N/A
MYBMO1600034,9500000000.00,MO160003,MGS 3/2016 3.900% 30.11.2026,GOVERNMENT,MGS,24/05/2016,30/11/2026,N/A,N/A
MYBMO1700040,14500000000.00,MO170004,MGS 4/2017 3.899% 16.11.2027,GOVERNMENT,MGS,16/05/2017,16/11/2027,N/A,N/A
MYBMO1900020,20500000000.00,MO190002,MGS 2/2019 3.885% 15.08.2029,GOVERNMENT,MGS,15/02/2019,15/08/2029,N/A,N/A
MYBMS1100036,11274330000.00,MS110003,MGS 3/2011 4.392% 15.04.2026,GOVERNMENT,MGS,15/04/2011,15/04/2026,N/A,N/A
MYBMS1200026,5500000000.00,MS120002,MGS 2/2012 3.892% 15.03.2027,GOVERNMENT,MGS,15/03/2012,15/03/2027,N/A,N/A
MYBMS1300057,11500000000.00,MS130005,MGS 5/2013 3.733% 15.06.2028,GOVERNMENT,MGS,14/06/2013,15/06/2028,N/A,N/A
MYBMS1900047,15500000000.00,MS190004,MGS 4/2019 3.828% 05.07.2034,GOVERNMENT,MGS,05/07/2019,05/07/2034,N/A,N/A
MYBMT1800039,9500000000.00,MT180003,MGS 3/2018 4.642% 07.11.2033,GOVERNMENT,MGS,07/05/2018,07/11/2033,N/A,N/A
MYBMX0600028,3110000000.00,MX060002,MGS 2/2006 4.709% 15.09.2026,GOVERNMENT,MGS,15/09/2006,15/09/2026,N/A,N/A
MYBMX0700034,13500000000.00,MX070003,MGS 3/2007 3.502% 31.05.2027,GOVERNMENT,MGS,31/05/2007,31/05/2027,N/A,N/A
MYBMX0800032,5040000000.00,MX080003,MGS 3/2008 5.248% 15.09.2028,GOVERNMENT,MGS,15/09/2008,15/09/2028,N/A,N/A
MYBMX1000038,12770000000.00,MX100003,MGS 3/2010 4.498% 15.04.2030,GOVERNMENT,MGS,15/04/2010,15/04/2030,N/A,N/A
MYBMX1100044,12750000000.00,MX110004,MGS 4/2011 4.232% 30.06.2031,GOVERNMENT,MGS,30/06/2011,30/06/2031,N/A,N/A
MYBMX1200042,5500000000.00,MX120004,MGS 4/2012 4.127% 15.04.2032,GOVERNMENT,MGS,13/04/2012,15/04/2032,N/A,N/A
MYBMX1300040,14000000000.00,MX130004,MGS 4/2013 3.844% 15.04.2033,GOVERNMENT,MGS,15/04/2013,15/04/2033,N/A,N/A
MYBMX1700033,12500000000.00,MX170003,MGS 3/2017 4.762% 07.04.2037,GOVERNMENT,MGS,07/04/2017,07/04/2037,N/A,N/A
MYBMX1800049,9500000000.00,MX180004,MGS 4/2018 4.893% 08.06.2038,GOVERNMENT,MGS,08/06/2018,08/06/2038,N/A,N/A
MYBMY0500036,3000000000.00,MY050003,MGS 3/2005 4.837% 15.07.2025,GOVERNMENT,MGS,15/07/2005,15/07/2025,N/A,N/A
MYBMY1500043,7161000000.00,MY150004,MGS 4/2015 4.254% 31.05.2035,GOVERNMENT,MGS,22/05/2015,31/05/2035,N/A,N/A
MYBMY1900052,7700000000.00,MY190005,MGS 5/2019 3.757% 22.05.2040,GOVERNMENT,MGS,22/11/2019,22/05/2040,N/A,N/A
MYBMZ1300078,6500000000.00,MZ130007,MGS 7/2013 4.935% 30.09.2043,GOVERNMENT,MGS,30/09/2013,30/09/2043,N/A,N/A
MYBMZ1600022,10500000000.00,MZ160002,MGS 2/2016 4.736% 15.03.2046,GOVERNMENT,MGS,11/03/2016,15/03/2046,N/A,N/A
MYBMZ1800051,9500000000.00,MZ180005,MGS 5/2018 4.921% 06.07.2048,GOVERNMENT,MGS,06/07/2018,06/07/2048,N/A,N/A
MYBMZ2000016,5500000000.00,MZ200001,MGS 1/2020 4.065% 15.06.2050,GOVERNMENT,MGS,15/06/2020,15/06/2050,N/A,N/A
MYBND2000011,500000000.00,ND200001,MITB 1/2020 182D 19.08.2020,GOVERNMENT,MITB,19/02/2020,19/08/2020,N/A,N/A
MYBND2000045,1500000000.00,ND200004,MITB 4/2020 182D 12.10.2020,GOVERNMENT,MITB,13/04/2020,12/10/2020,N/A,N/A
MYBND2000060,2500000000.00,ND200006,MITB 6/2020 182D 16.11.2020,GOVERNMENT,MITB,18/05/2020,16/11/2020,N/A,N/A
MYBND2000078,2500000000.00,ND200007,MITB 7/2020 182D 27.11.2020,GOVERNMENT,MITB,29/05/2020,27/11/2020,N/A,N/A
MYBND2000094,2000000000.00,ND200009,MITB 9/2020 181D 24.12.2020,GOVERNMENT,MITB,26/06/2020,24/12/2020,N/A,N/A
MYBND2000102,2500000000.00,ND200010,MITB 10/2020 182D 20.01.2021,GOVERNMENT,MITB,22/07/2020,20/01/2021,N/A,N/A
MYBNE1900086,0.00,NE190008,MITB 8/2019 273D 22.07.2020,GOVERNMENT,MITB,23/10/2019,22/07/2020,N/A,N/A
MYBNE2000027,1000000000.00,NE200002,MITB 2/2020 364D 24.02.2021,GOVERNMENT,MITB,26/02/2020,24/02/2021,N/A,N/A
MYBNE2000050,1000000000.00,NE200005,MITB 5/2020 364D 12.05.2021,GOVERNMENT,MITB,13/05/2020,12/05/2021,N/A,N/A
MYBNE2000084,2000000000.00,NE200008,MITB 8/2020 364D 08.06.2021,GOVERNMENT,MITB,09/06/2020,08/06/2021,N/A,N/A
MYBPE1300753,0.00,PE130075,BIMB 0% 12.12.2014 SN,BIMB,IBONDS,12/12/2013,12/12/2014,N/A,N/A
MYBPF0600853,25000000.00,PF060085,PILECON 5.000% 28.03.2008,PILECON,LOANSTOCK,29/12/2006,28/03/2008,N/A,N/A
MYBPF1300768,0.00,PF130076,BIMB 0% 14.12.2015 SN,BIMB,IBONDS,12/12/2013,14/12/2015,N/A,N/A
MYBPF2000060,200000000.00,PF200006,AISL 3.550% 25.03.2022,AISL,IBONDS,27/03/2020,25/03/2022,N/A,N/A
MYBPG03077V4,17503000.00,PG03077V,TAP 5.00000% 30.06.2006,TAP,LOANSTOCK,30/06/2003,30/06/2006,N/A,N/A
MYBPG03078A6,9866000.00,PG03078A,TAP 5.00000% 30.06.2006,TAP,LOANSTOCK,30/06/2003,30/06/2006,N/A,N/A
MYBPG03079E6,4365381.00,PG03079E,TAP 5.00000% 30.06.2006,TAP,LOANSTOCK,30/06/2003,30/06/2006,N/A,N/A
MYBPG0600844,40000000.00,PG060084,PILECON 5.000% 27.03.2009,PILECON,LOANSTOCK,29/12/2006,27/03/2009,N/A,N/A
MYBPG1300774,0.00,PG130077,BIMB 0% 13.12.2016 SN,BIMB,IBONDS,12/12/2013,13/12/2016,N/A,N/A
MYBPH03056N4,10579275.00,PH03056N,G CARRIERS 4.00000% 23.05.2011 (T3),G CARRIERS,BONDS,23/05/2003,23/05/2014,N/A,N/A
MYBPH0600834,45000000.00,PH060083,PILECON 5.000% 26.03.2010,PILECON,LOANSTOCK,29/12/2006,26/03/2010,N/A,N/A
MYBPH1300780,0.00,PH130078,BIMB 0% 12.12.2017 SN,BIMB,IBONDS,12/12/2013,12/12/2017,N/A,N/A
MYBPH1500181,83078313.00,PH150018,DMB 5.000% 13.12.2019,DMB,BONDS,14/12/2015,13/12/2019,N/A,N/A
MYBPI02020A7,30000000.00,PI02020A,SHRSB 4.00000% 28.02.2007,SHRSB,BONDS,28/02/2002,28/02/2007,N/A,AAA(BG)
MYBPI03055H7,16688082.00,PI03055H,G CARRIERS 4.00000% 23.05.2011 (T4),G CARRIERS,BONDS,23/05/2003,23/05/2014,N/A,N/A
MYBPI04070X2,24700000.00,PI04070X,KERISMA 6.80000% 03.06.2009,KERISMA,ABS,03/06/2004,03/06/2009,AA,N/A
MYBPI04187Z9,22615598.00,PI04187Z,MAXBIZ RM22\,615\,598 2.0% RCSLS 2004/2009,MAXBIZ,LOANSTOCK,07/10/2004,07/10/2009,N/A,N/A
MYBPI0500339,3960000.00,PI050033,VASTALUXCAP 5.750% 23.12.2010,VASTALUXCAP,IBONDS,23/12/2005,23/12/2010,AA-_*I_*S,N/A
MYBPI0600709,20000000.00,PI060070,IDAMAN 7.200% 10.10.2011,IDAMAN,ABS,10/10/2006,10/10/2011,N/A,AA2
MYBPI0600717,186560242.02,PI060071,IDAMAN 6.100% 10.10.2011,IDAMAN,ABS,10/10/2006,10/10/2011,N/A,AAA
MYBPI1300796,0.00,PI130079,BIMB 0% 12.12.2018 SN,BIMB,IBONDS,12/12/2013,12/12/2018,N/A,N/A
MYBPI1400422,132000000.00,PI140042,IBHD RCULS-A 26.08.2022,IBHD,LOANSTOCK,27/08/2014,27/08/2019,N/A,N/A
MYBPI1400430,69000000.00,PI140043,IBHD RCULS-B 26.08.2022,IBHD,LOANSTOCK,27/08/2014,27/08/2019,N/A,N/A
MYBPI1700110,40000000.00,PI170011,TMSB Senior Sukuk Murabahah 21.10.2022 (Tranche 1),TMSB,IBONDS,23/10/2017,21/10/2022,N/A,N/A
MYBPI1900108,100000000.00,PI190010,PARAMON 6.350% 11.08.2119,PARAMON,BONDS,13/08/2019,11/08/2119,N/A,N/A
MYBPI2000072,800000000.00,PI200007,AISL 4.100% 27.03.2025,AISL,IBONDS,27/03/2020,27/03/2025,N/A,N/A
MYBPJ0500105,50000000.00,PJ050010,CapOne 7.000% 20.09.2010,CAPONE,ABS,20/09/2005,20/09/2010,AA,N/A
MYBPJ0500113,250000000.00,PJ050011,CapOne 5.800% 20.09.2010,CAPONE,ABS,20/09/2005,20/09/2010,AAA,N/A
MYBPJ0500121,38977100.00,PJ050012,CapOne 5.400% 20.09.2010,CAPONE,ABS,20/09/2005,19/12/2012,AAA,N/A
MYBPJ1300802,0.00,PJ130080,BIMB 0% 12.12.2019 SN,BIMB,IBONDS,12/12/2013,12/12/2019,N/A,N/A
MYBPJ1400537,15000000.00,PJ140053,CENTRAL 5.050% 20.11.2020,CENTRAL,BONDS,21/11/2014,20/11/2020,AA-,N/A
MYBPJ1700126,40000000.00,PJ170012,TMSB Senior Sukuk Murabahah 23.10.2023 (Tranche 2),TMSB,IBONDS,23/10/2017,23/10/2023,N/A,N/A
MYBPK0900014,140534450.00,PK090001,LION CORP RM286.834M RCSLS B(a) 5.000% 31.12.2015,LION CORP,LOANSTOCK,27/02/2009,31/12/2015,N/A,N/A
MYBPK0900022,87769990.00,PK090002,LION CORP RM178.769M RCSLS B(b) 7.000% 31.12.2015,LION CORP,LOANSTOCK,27/02/2009,31/12/2015,N/A,N/A
MYBPK0900030,2501863.00,PK090003,LION CORP RM5.13M RCSLS B(c) 4.250% 31.12.2015,LION CORP,LOANSTOCK,27/02/2009,31/12/2015,N/A,N/A
MYBPK1300578,20000000.00,PK130057,IPSB 4.2% 04.09.2020,IPSB,BONDS,05/09/2013,04/09/2020,N/A,AA1
MYBPK1300818,15880332.86,PK130081,BIMB 0% 14.12.2020 SN,BIMB,IBONDS,12/12/2013,14/12/2020,N/A,N/A
MYBPK1400352,40000000.00,PK140035,SBPC 4.600% 02.07.2021 (SERIES 7),SBPC,IBONDS,03/07/2014,02/07/2021,N/A,AA1
MYBPK1400527,15000000.00,PK140052,CENTRAL 5.150% 19.11.2021,CENTRAL,BONDS,21/11/2014,19/11/2021,AA-,N/A
MYBPK1500078,53000000.00,PK150007,BENALEC 29.04.2022,BENALEC,BONDS,29/04/2015,29/04/2022,N/A,N/A
MYBPK1700058,200000000.00,PK170005,QRMSB Sukuk Murabahah 29.03.2024 (Class A),QRMSB,IBONDS,31/03/2017,29/03/2024,N/A,AA1
MYBPK1700066,60000000.00,PK170006,QRMSB Sukuk Murabahah 29.03.2024 (Class B),QRMSB,IBONDS,31/03/2017,29/03/2024,N/A,AA3
MYBPK1700074,20000000.00,PK170007,QRMSB Sukuk Murabahah 29.03.2024 (Class C),QRMSB,IBONDS,31/03/2017,29/03/2024,N/A,A2
MYBPK1700082,10000000.00,PK170008,QRMSB Sukuk Murabahah 29.03.2024 (Class D),QRMSB,IBONDS,31/03/2017,29/03/2024,N/A,A3
MYBPK1700132,40000000.00,PK170013,TMSB Senior Sukuk Murabahah 23.10.2024 (Tranche 3),TMSB,IBONDS,23/10/2017,23/10/2024,N/A,N/A
MYBPK2000037,300000000.00,PK200003,AEON CREDIT SENIOR SUKUK (SERIES 1 TRANCHE 1),AEON,IBONDS,10/02/2020,10/02/2027,N/A,N/A
MYBPL1300139,30000000.00,PL130013,TNB NE 3.870% 31.05.2021,TNB NE,IBONDS,29/05/2013,31/05/2021,AAA_*I_*S,N/A
MYBPL1300147,35000000.00,PL130014,TNB NE 3.830% 30.11.2020,TNB NE,IBONDS,29/05/2013,30/11/2020,AAA_*I_*S,N/A
MYBPL1300568,20000000.00,PL130056,IPSB 4.3% 03.09.2021,IPSB,BONDS,05/09/2013,03/09/2021,N/A,AA1
MYBPL1300824,15707720.55,PL130082,BIMB 0% 13.12.2021 SN,BIMB,IBONDS,12/12/2013,13/12/2021,N/A,N/A
MYBPL1400368,40000000.00,PL140036,SBPC 4.700% 01.07.2022 (SERIES 8),SBPC,IBONDS,03/07/2014,01/07/2022,N/A,AA1
MYBPL1400517,15000000.00,PL140051,CENTRAL 5.250% 21.11.2022,CENTRAL,BONDS,21/11/2014,21/11/2022,AA-,N/A
MYBPL1500118,90000000.00,PL150011,GSNK 5.05% 09.06.2023 (Series 2),GSNK,IBONDS,11/06/2015,09/06/2023,AA-_*I_*S,N/A
MYBPL1700148,40000000.00,PL170014,TMSB Senior Sukuk Murabahah 23.10.2025 (Tranche 4),TMSB,IBONDS,23/10/2017,23/10/2025,N/A,N/A
MYBPL2000027,200000000.00,PL200002,AEON CREDIT SENIOR SUKUK (SERIES 1 TRANCHE 2),AEON,IBONDS,10/02/2020,10/02/2028,N/A,N/A
MYBPM1100321,60000000.00,PM110032,BESRAYA 4.720% 28.07.2020,BESRAYA,IBONDS,28/07/2011,28/07/2020,N/A,AA3
MYBPM1200113,20000000.00,PM120011,SASARAN 4.550% 23.04.2021,SASARAN,BONDS,24/04/2012,23/04/2021,N/A,AA1
MYBPM1200311,45000000.00,PM120031,ENCORP 4.790% 18.05.2021,ENCORP,IBONDS,18/05/2012,18/05/2021,N/A,AA2
MYBPM1200329,45000000.00,PM120032,ENCORP 4.740% 18.11.2020,ENCORP,IBONDS,18/05/2012,18/11/2020,N/A,AA2
MYBPM1300178,30000000.00,PM130017,TNB NE 3.910% 29.11.2021,TNB NE,IBONDS,29/05/2013,29/11/2021,AAA_*I_*S,N/A
MYBPM1300228,30000000.00,PM130022,TNB NE 3.950% 30.05.2022,TNB NE,IBONDS,29/05/2013,30/05/2022,AAA_*I_*S,N/A
MYBPM1300558,20000000.00,PM130055,IPSB 4.4% 05.09.2022,IPSB,BONDS,05/09/2013,05/09/2022,N/A,AA1
MYBPM1300830,15707720.55,PM130083,BIMB 0% 12.12.2022 SN,BIMB,IBONDS,12/12/2013,12/12/2022,N/A,N/A
MYBPM1400374,40000000.00,PM140037,SBPC 4.800% 03.07.2023 (SERIES 9),SBPC,IBONDS,03/07/2014,03/07/2023,N/A,AA1
MYBPM1400507,15000000.00,PM140050,CENTRAL 5.350% 21.11.2023,CENTRAL,BONDS,21/11/2014,21/11/2023,AA-,N/A
MYBPM1700153,40000000.00,PM170015,TMSB Senior Sukuk Murabahah 23.10.2026 (Tranche 5),TMSB,IBONDS,23/10/2017,23/10/2026,N/A,N/A
MYBPN0800473,15612300.00,PN080047,PERWAJA HLDG 4.000% 08.08.2018,PERWAJA HLDG,LOANSTOCK,08/08/2008,08/08/2018,N/A,N/A
MYBPN1000479,55000000.00,PN100047,TTM SPV 4.500% 13.11.2020 - Series No 6,TTM SPV,IBONDS,15/11/2010,13/11/2020,AAA_*I_*S,N/A
MYBPN1000537,0.00,PN100053,CIMBBANK 4.300% 23.12.2020 - Issue no 1,CIMBBANK,BONDS,23/12/2010,23/12/2020,N/A,N/A
MYBPN1000552,500000000.00,PN100055,NBAD 4.9% 28.12.2020,NBAD,IBONDS,28/12/2010,28/12/2020,N/A,AAA
MYBPN1100337,60000000.00,PN110033,BESRAYA 4.800% 28.07.2021,BESRAYA,IBONDS,28/07/2011,28/07/2021,N/A,AA3
MYBPN1100410,0.00,PN110041,CIMBBANK 4.150% 06.08.2021 - Issue No 3,CIMBBANK,BONDS,08/08/2011,06/08/2021,N/A,N/A
MYBPN1200103,20000000.00,PN120010,SASARAN 4.600% 22.04.2022,SASARAN,BONDS,24/04/2012,22/04/2022,N/A,AA1
MYBPN1200293,50000000.00,PN120029,ENCORP 4.900% 18.05.2022,ENCORP,IBONDS,18/05/2012,18/05/2022,N/A,AA2
MYBPN1200301,50000000.00,PN120030,ENCORP 4.840% 18.11.2021,ENCORP,IBONDS,18/05/2012,18/11/2021,N/A,AA2
MYBPN1200681,70000000.00,PN120068,POI 7.600% 27.06.2022 (Tranche 1),POI,BONDS,27/06/2012,27/06/2022,N/A,A3
MYBPN1200715,0.00,PN120071,TROPICANA 3% 29.08.2022,TROPICANA,LOANSTOCK,30/08/2012,29/08/2022,N/A,N/A
MYBPN1200731,1000000000.00,PN120073,PRASARANA SUKUK MURABAHAH 3.77% 06.09.2022 - T1,PRASARANA,IBONDS,06/09/2012,06/09/2022,N/A,N/A
MYBPN1200780,0.00,PN120078,CIMBBANK 4.150% 30.11.2022 - Issue No 5,CIMBBANK,BONDS,30/11/2012,30/11/2022,N/A,N/A
MYBPN1300200,35000000.00,PN130020,TNB NE 4.030% 29.05.2023,TNB NE,IBONDS,29/05/2013,29/05/2023,AAA_*I_*S,N/A
MYBPN1300218,35000000.00,PN130021,TNB NE 3.990% 29.11.2022,TNB NE,IBONDS,29/05/2013,29/11/2022,AAA_*I_*S,N/A
MYBPN1300549,20000000.00,PN130054,IPSB 4.5% 05.09.2023,IPSB,BONDS,05/09/2013,05/09/2023,N/A,AA1
MYBPN1300614,0.00,PN130061,CIMBBANK 4.800% 13.09.2023 - Issue No 1,CIMBBANK,BONDS,13/09/2013,13/09/2023,N/A,N/A
MYBPN1300630,263000000.00,PN130063,LEKAS RCSIDS 7.90% 10.04.2023,LEKAS,ILOANSTOCK,10/10/2013,10/04/2023,N/A,N/A
MYBPN1300648,0.00,PN130064,CIMBBANK 4.770% 16.10.2023 - Issue No 2,CIMBBANK,BONDS,16/10/2013,16/10/2023,N/A,N/A
MYBPN1300747,1050058242.12,PN130074,BIMB 1.500% 12.12.2023,BIMB,IBONDS,12/12/2013,12/12/2023,N/A,N/A
MYBPN1300846,15750873.63,PN130084,BIMB 0% 12.12.2023 SN,BIMB,IBONDS,12/12/2013,12/12/2023,N/A,N/A
MYBPN1400216,0.00,PN140021,MAYBANK 4.900% 29.01.2024,MAYBANK,BONDS,29/01/2014,29/01/2024,N/A,N/A
MYBPN1400232,0.00,PN140023,MAYBANKISLM 4.750% 05.04.2024,MAYBANKISLM,IBONDS,07/04/2014,05/04/2024,N/A,N/A
MYBPN1400265,0.00,PN140026,RHBA 4.950% 15.05.2024 (Series 1),RHBA,IBONDS,15/05/2014,15/05/2024,N/A,N/A
MYBPN1400281,0.00,PN140028,HLBANK 4.800% 21.06.2024 (Tranche 1),HLBANK,BONDS,23/06/2014,21/06/2024,N/A,N/A
MYBPN1400380,40000000.00,PN140038,SBPC 4.900% 03.07.2024 (SERIES 10),SBPC,IBONDS,03/07/2014,03/07/2024,N/A,AA1
MYBPN1400414,0.00,PN140041,CIMB THAI 5.600% 05.07.2024 - Tranche No 1,CIMB THAI,BONDS,07/07/2014,05/07/2024,N/A,N/A
MYBPN1400448,0.00,PN140044,MAYBANK 5.300% 10.09.2024,MAYBANK,BONDS,10/09/2014,10/09/2024,N/A,N/A
MYBPN1400471,0.00,PN140047,HLINV 5.300% 06.11.2024 (Tranche 1),HLINV,BONDS,06/11/2014,06/11/2024,N/A,N/A
MYBPN1400497,15000000.00,PN140049,CENTRAL 5.450% 21.11.2024,CENTRAL,BONDS,21/11/2014,21/11/2024,AA-,N/A
MYBPN1500080,0.00,PN150008,UOBM 4.650% 08.05.2025,UOBM,BONDS,08/05/2015,08/05/2025,N/A,N/A
MYBPN1500130,0.00,PN150013,KRUNG THAI 5.100% 04.07.2025 - Tranche No 1,KRUNG THAI,BONDS,06/07/2015,04/07/2025,N/A,N/A
MYBPN1500155,2200000000.00,PN150015,MAYBANK 4.900% 17.10.2025,MAYBANK,BONDS,19/10/2015,17/10/2025,N/A,AA1
MYBPN1500163,1100000000.00,PN150016,MAYBANK 4.900% 27.10.2025,MAYBANK,BONDS,27/10/2015,27/10/2025,N/A,AA1
MYBPN1500171,400000000.00,PN150017,ISLAM 5.50% 15.12.2025 - Tranche 2,ISLAM,IBONDS,15/12/2015,15/12/2025,N/A,A1
MYBPN1500197,2000000000.00,PN150019,CIMB 5.150% 23.12.2025 - Tranche 1,CIMB,BONDS,23/12/2015,23/12/2025,AA,N/A
MYBPN1500205,2000000000.00,PN150020,CIMBBANK 5.150% 23.12.2025 - Issue No 3,CIMBBANK,BONDS,23/12/2015,23/12/2025,AA+,AA1
MYBPN1600013,1000000000.00,PN160001,MAYBANKISLM 4.650% 13.02.2026,MAYBANKISLM,IBONDS,15/02/2016,13/02/2026,N/A,AA1
MYBPN1600096,570000000.00,PN160009,CIMB THAI 5.350% 10.07.2026 - Tranche No 2,CIMB THAI,BONDS,11/07/2016,10/07/2026,N/A,AA3
MYBPN1600112,1350000000.00,PN160011,CIMBBANK 4.770% 07.08.2026 - Issue No 4,CIMBBANK,BONDS,08/08/2016,07/08/2026,AA+,AA2
